iter,genotype,score,loss
23,135821,0.4116,1.6498898515701295
23,135503,0.4106,1.646877796936035
23,135437,0.4105,1.653603833961487
23,135577,0.4104,1.656042728805542
23,135623,0.4101,1.6738346422195434
23,136013,0.4068,1.6507580011367797
23,136137,0.406,1.643598161315918
23,135663,0.4059,1.6554255754470826
23,135663,0.4059,1.6554255754470826
23,135373,0.405,1.695373616027832
23,136173,0.4008,1.665391124534607
23,136173,0.4008,1.665391124534607
23,136173,0.4008,1.665391124534607
23,136173,0.4008,1.665391124534607
23,135533,0.3986,1.6754164806365968
23,135471,0.387,1.7126066745758057
23,135611,0.3822,1.7325898012161254
23,136005,0.3797,1.7338848211288451
23,136151,0.3684,1.7482051717758178
23,168335,0.3616,1.7843391242980957
23,135395,0.3545,1.7982111377716063
23,168397,0.353,1.7982509210586548
23,136397,0.348,1.846910999107361
23,659951,0.3475,1.8332061120986938
23,135501,0.3468,1.8844372472763062
23,132365,0.3438,1.8548159454345703
23,136157,0.3156,2.185303538131714
23,149453,0.3139,1.9586465625762939
23,143213,0.3049,2.1564233322143553
23,136182,0.3049,2.033360251617432
23,152045,0.3026,2.022806282043457
23,145869,0.3021,2.0556029598236085
23,627181,0.3005,2.0829582950592043
23,157005,0.2993,2.0526387924194336
23,145807,0.2979,2.0350390460968018
23,155969,0.2804,2.016962324523926
23,137069,0.2775,2.184474910736084
23,160203,0.2597,2.4907305442810057
23,661453,0.2407,3.0716241802215576
23,137199,0.2305,3.2294070419311525
23,692687,0.199,4.130374557495117
23,987613,0.1362,13.779757461547852
23,922069,0.1285,9.420540838623047
24,135917,0.4254,1.6246882038116455
24,135917,0.4254,1.6246882038116455
24,135917,0.4254,1.6246882038116455
24,135921,0.4254,1.6246882038116455
24,135673,0.4223,1.6203689128875733
24,135673,0.4223,1.6203689128875733
24,135632,0.4198,1.6473307905197143
24,135641,0.4197,1.6225652599334717
24,135641,0.4197,1.6225652599334717
24,135641,0.4197,1.6225652599334717
24,135635,0.4192,1.6298772842407228
24,135630,0.4192,1.6298772842407228
24,135630,0.4192,1.6298772842407228
24,135597,0.4191,1.637117423248291
24,135597,0.4191,1.637117423248291
24,135437,0.4191,1.637117423248291
24,135597,0.4191,1.637117423248291
24,136045,0.4188,1.6287092971801758
24,137069,0.4188,1.6287092971801758
24,136045,0.4188,1.6287092971801758
24,136045,0.4188,1.6287092971801758
24,135725,0.4188,1.6287092971801758
24,1021805,0.4188,1.6287092971801758
24,137069,0.4188,1.6287092971801758
24,136045,0.4188,1.6287092971801758
24,136045,0.4188,1.6287092971801758
24,136045,0.4188,1.6287092971801758
24,137069,0.4188,1.6287092971801758
24,136045,0.4188,1.6287092971801758
24,136045,0.4188,1.6287092971801758
24,136045,0.4188,1.6287092971801758
24,136045,0.4188,1.6287092971801758
24,136045,0.4188,1.6287092971801758
24,136045,0.4188,1.6287092971801758
24,136045,0.4188,1.6287092971801758
24,135631,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,135695,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,135631,0.4183,1.6239958166122437
24,430541,0.4181,1.6401315692901612
24,135629,0.4181,1.6401315692901612
24,135629,0.4181,1.6401315692901612
24,135629,0.4181,1.6401315692901612
24,135629,0.4181,1.6401315692901612
24,135627,0.4175,1.653778365135193
24,135661,0.4155,1.6351912660598755
24,136172,0.413,1.6494801399230956
24,136141,0.4119,1.6366509956359863
24,135625,0.4114,1.6615912921905518
24,135503,0.4106,1.646877796936035
24,136013,0.4068,1.6507580011367797
24,135663,0.4059,1.6554255754470826
24,136173,0.4008,1.665391124534607
24,135639,0.3991,1.6917654329299927
24,430445,0.3986,1.6754164806365968
24,135500,0.3948,1.7018537830352782
24,135669,0.3947,1.6857555459976197
24,136136,0.3947,1.697608702468872
24,134621,0.3932,1.7109129146575928
24,135620,0.3915,1.707371898651123
24,135535,0.3902,1.7014788928985596
24,135471,0.387,1.7126066745758057
24,135646,0.3801,1.7517512489318847
24,136143,0.3715,1.714660987854004
24,139717,0.3668,1.801270458984375
24,136175,0.3613,1.7577137405395509
24,135309,0.3595,1.80430319480896
24,299401,0.3589,1.7929547603607179
24,147683,0.3545,1.7982111377716063
24,152201,0.3303,1.8580107753753663
24,135679,0.3241,1.970843318939209
24,136056,0.3018,2.1137008777618407
24,153825,0.2834,2.0115027530670164
24,137069,0.2775,2.184474910736084
24,153037,0.2692,2.3901859195709227
24,136749,0.2692,2.313675179672241
24,660442,0.2653,2.6358786838531496
24,142701,0.2442,3.120386797714233
24,137197,0.2416,2.8165078285217287
24,152013,0.2405,2.9428893989562988
24,430543,0.2215,3.5162293815612795
24,141263,0.2204,3.195683287811279
24,692685,0.2171,3.920489464569092
24,37869,0.2135,2.1433023719787596
24,152015,0.202,3.6678279975891113
24,987567,0.1633,10.95987297668457
24,146895,0.1596,6.805721908569336
24,157167,0.1457,6.685486810302734
24,995727,0.1,14.505566821289063
25,135917,0.4254,1.6246882038116455
25,135917,0.4254,1.6246882038116455
25,135917,0.4254,1.6246882038116455
25,135921,0.4254,1.6246882038116455
25,135917,0.4254,1.6246882038116455
25,135917,0.4254,1.6246882038116455
25,135673,0.4223,1.6203689128875733
25,135673,0.4223,1.6203689128875733
25,135673,0.4223,1.6203689128875733
25,135632,0.4198,1.6473307905197143
25,135641,0.4197,1.6225652599334717
25,135641,0.4197,1.6225652599334717
25,135641,0.4197,1.6225652599334717
25,135635,0.4192,1.6298772842407228
25,135630,0.4192,1.6298772842407228
25,135630,0.4192,1.6298772842407228
25,135597,0.4191,1.637117423248291
25,135597,0.4191,1.637117423248291
25,135437,0.4191,1.637117423248291
25,135597,0.4191,1.637117423248291
25,136045,0.4188,1.6287092971801758
25,137069,0.4188,1.6287092971801758
25,136045,0.4188,1.6287092971801758
25,136045,0.4188,1.6287092971801758
25,135725,0.4188,1.6287092971801758
25,1021805,0.4188,1.6287092971801758
25,137069,0.4188,1.6287092971801758
25,136045,0.4188,1.6287092971801758
25,136045,0.4188,1.6287092971801758
25,136045,0.4188,1.6287092971801758
25,137069,0.4188,1.6287092971801758
25,136045,0.4188,1.6287092971801758
25,136045,0.4188,1.6287092971801758
25,137069,0.4188,1.6287092971801758
25,136045,0.4188,1.6287092971801758
25,136045,0.4188,1.6287092971801758
25,136045,0.4188,1.6287092971801758
25,135631,0.4183,1.6239958166122437
25,135629,0.4181,1.6401315692901612
25,135630,0.4163,1.6691676221847533
25,135643,0.4144,1.6426181367874146
25,135628,0.4144,1.6466994541168214
25,135628,0.4144,1.6466994541168214
25,136141,0.4119,1.6366509956359863
25,135567,0.4118,1.6849876417160035
25,135503,0.4106,1.646877796936035
25,136013,0.4068,1.6507580011367797
25,135663,0.4059,1.6554255754470826
25,135889,0.4052,1.64176413230896
25,136173,0.4008,1.665391124534607
25,136169,0.4001,1.6646848533630372
25,135655,0.3996,1.6778850051879883
25,135565,0.393,1.7143898330688476
25,135565,0.393,1.7143898330688476
25,136047,0.3905,1.6837538661956788
25,135535,0.3902,1.7014788928985596
25,136035,0.3865,1.7301431297302245
25,136164,0.3842,1.7060196193695067
25,135656,0.3817,1.7055463138580322
25,147695,0.3762,1.7183594844818115
25,659789,0.3754,1.7218757350921632
25,136143,0.3715,1.714660987854004
25,135502,0.3682,1.755008998298645
25,135406,0.3665,1.7690810497283935
25,136651,0.3586,1.7888187084197997
25,397775,0.3541,1.772531021118164
25,136121,0.3533,1.8026209621429443
25,201677,0.3525,1.8054595127105713
25,201037,0.3471,1.8277745544433595
25,135165,0.3418,1.82870635471344
25,135213,0.3321,1.8642848110198975
25,135805,0.3305,1.9894613185882568
25,135497,0.3277,1.922706792640686
25,141677,0.3264,1.9030931125640869
25,132461,0.3259,1.9204562046051026
25,496015,0.31,2.0859694919586182
25,136527,0.2953,1.9790559383392334
25,136655,0.2931,2.0152038410186766
25,136154,0.2929,2.1713554100036623
25,137069,0.2775,2.184474910736084
25,137069,0.2775,2.184474910736084
25,137069,0.2775,2.184474910736084
25,137069,0.2775,2.184474910736084
25,152009,0.2678,2.1969616283416746
25,397645,0.2664,2.376173812866211
25,137164,0.2564,2.8469306617736816
25,136756,0.2414,2.581987015914917
25,158189,0.2397,3.150684072494507
25,397743,0.2241,7.454545596313476
25,725423,0.2207,4.491156887054443
25,136191,0.2199,3.607125305557251
25,37869,0.2135,2.1433023719787596
25,236397,0.1873,4.8666050872802735
25,218573,0.1789,3.837997999572754
25,954829,0.1527,7.037158952331543
25,922477,0.1515,5.05850128250122
25,664538,0.1003,14.501017965698242
25,144379,0.1,14.50628570251465
25,956237,0.1,14.505702114868164
25,701261,0.1,14.506285662841798
26,135917,0.4254,1.6246882038116455
26,135917,0.4254,1.6246882038116455
26,135917,0.4254,1.6246882038116455
26,135921,0.4254,1.6246882038116455
26,135917,0.4254,1.6246882038116455
26,135917,0.4254,1.6246882038116455
26,135917,0.4254,1.6246882038116455
26,135673,0.4223,1.6203689128875733
26,135673,0.4223,1.6203689128875733
26,135673,0.4223,1.6203689128875733
26,135673,0.4223,1.6203689128875733
26,135632,0.4198,1.6473307905197143
26,135641,0.4197,1.6225652599334717
26,135641,0.4197,1.6225652599334717
26,135641,0.4197,1.6225652599334717
26,135635,0.4192,1.6298772842407228
26,135630,0.4192,1.6298772842407228
26,135630,0.4192,1.6298772842407228
26,135597,0.4191,1.637117423248291
26,135597,0.4191,1.637117423248291
26,135437,0.4191,1.637117423248291
26,135597,0.4191,1.637117423248291
26,136045,0.4188,1.6287092971801758
26,137069,0.4188,1.6287092971801758
26,136045,0.4188,1.6287092971801758
26,136045,0.4188,1.6287092971801758
26,135725,0.4188,1.6287092971801758
26,1021805,0.4188,1.6287092971801758
26,137069,0.4188,1.6287092971801758
26,136045,0.4188,1.6287092971801758
26,136045,0.4188,1.6287092971801758
26,136045,0.4188,1.6287092971801758
26,136045,0.4188,1.6287092971801758
26,135631,0.4183,1.6239958166122437
26,135661,0.4155,1.6351912660598755
26,135405,0.4119,1.6366509956359863
26,136141,0.4119,1.6366509956359863
26,135625,0.4114,1.6615912921905518
26,135503,0.4106,1.646877796936035
26,135885,0.4068,1.6498573461532593
26,135853,0.4067,1.6414559829711914
26,135539,0.4062,1.6598786457061767
26,135421,0.4049,1.6594732019424439
26,136109,0.4043,1.6522975955963135
26,135642,0.4033,1.662792692565918
26,135677,0.403,1.6556317680358887
26,135724,0.4016,1.6658540410995484
26,135343,0.4012,1.6755678192138672
26,136169,0.4001,1.6646848533630372
26,136047,0.3905,1.6837538661956788
26,135640,0.3863,1.72521856880188
26,135293,0.3827,1.7343209686279297
26,136142,0.3792,1.7164782997131347
26,135401,0.3733,1.7464272693634033
26,136144,0.3724,1.7425356914520265
26,136175,0.3613,1.7577137405395509
26,135491,0.3522,1.8052248821258545
26,132585,0.3512,1.8585184829711914
26,135501,0.3468,1.8844372472763062
26,135501,0.3468,1.8844372472763062
26,397677,0.3454,1.8008381244659424
26,136185,0.3419,1.8860438571929932
26,136058,0.3388,1.8576013475418092
26,135679,0.3241,1.970843318939209
26,134189,0.3215,1.8938966896057128
26,147949,0.3164,1.9058999980926514
26,233935,0.3113,1.9192322296142579
26,133951,0.301,1.9758943141937255
26,132973,0.2969,1.9778764827728272
26,922499,0.2866,1.9864103746414186
26,528887,0.286,2.317290808868408
26,397709,0.2818,1.9818055870056153
26,397805,0.2793,2.176020420074463
26,201165,0.2787,2.032694432067871
26,399213,0.2775,2.184474910736084
26,137069,0.2775,2.184474910736084
26,136813,0.2769,2.1631280601501466
26,595293,0.2749,2.383594191741943
26,152009,0.2678,2.1969616283416746
26,137129,0.2425,2.4475145999908445
26,144751,0.2418,3.756363215637207
26,137197,0.2416,2.8165078285217287
26,132333,0.2345,2.1385777114868163
26,136591,0.2226,2.688697950363159
26,161517,0.2098,4.4855083152771
26,759661,0.209,3.8046204216003416
26,152015,0.202,3.6678279975891113
26,397779,0.1665,4.690732883453369
26,168925,0.1614,3.8980477920532226
26,398062,0.1542,4.4847965377807615
26,136941,0.1456,5.185333532714844
26,758267,0.1257,11.870274223327637
26,398189,0.1247,8.341057954406738
26,163659,0.1169,8.875867358398438
26,137213,0.1018,14.462443780517578
26,955245,0.1017,14.345868190002442
26,150969,0.1,14.499475253295898
26,137085,0.1,14.461297250366211
26,398205,0.1,14.506285693359375
26,889819,0.1,14.506285684204101
27,135917,0.4254,1.6246882038116455
27,135917,0.4254,1.6246882038116455
27,135917,0.4254,1.6246882038116455
27,135921,0.4254,1.6246882038116455
27,135917,0.4254,1.6246882038116455
27,135917,0.4254,1.6246882038116455
27,135917,0.4254,1.6246882038116455
27,135917,0.4254,1.6246882038116455
27,135673,0.4223,1.6203689128875733
27,135673,0.4223,1.6203689128875733
27,135673,0.4223,1.6203689128875733
27,135673,0.4223,1.6203689128875733
27,135632,0.4198,1.6473307905197143
27,135641,0.4197,1.6225652599334717
27,135641,0.4197,1.6225652599334717
27,135641,0.4197,1.6225652599334717
27,135619,0.4197,1.6225652599334717
27,135641,0.4197,1.6225652599334717
27,135635,0.4192,1.6298772842407228
27,135630,0.4192,1.6298772842407228
27,135630,0.4192,1.6298772842407228
27,135635,0.4192,1.6298772842407228
27,135597,0.4191,1.637117423248291
27,135597,0.4191,1.637117423248291
27,135437,0.4191,1.637117423248291
27,135597,0.4191,1.637117423248291
27,135597,0.4191,1.637117423248291
27,135597,0.4191,1.637117423248291
27,136045,0.4188,1.6287092971801758
27,137069,0.4188,1.6287092971801758
27,136045,0.4188,1.6287092971801758
27,136045,0.4188,1.6287092971801758
27,135725,0.4188,1.6287092971801758
27,1021805,0.4188,1.6287092971801758
27,137069,0.4188,1.6287092971801758
27,136045,0.4188,1.6287092971801758
27,135725,0.4188,1.6287092971801758
27,136045,0.4188,1.6287092971801758
27,136045,0.4188,1.6287092971801758
27,136045,0.4188,1.6287092971801758
27,135631,0.4183,1.6239958166122437
27,135661,0.4155,1.6351912660598755
27,136172,0.413,1.6494801399230956
27,135447,0.4129,1.6350418151855468
27,135671,0.4125,1.6327091497421264
27,136141,0.4119,1.6366509956359863
27,136141,0.4119,1.6366509956359863
27,135625,0.4114,1.6615912921905518
27,135625,0.4114,1.6615912921905518
27,135539,0.4062,1.6598786457061767
27,135545,0.4017,1.6573416772842406
27,136173,0.4008,1.665391124534607
27,136169,0.4001,1.6646848533630372
27,135469,0.3998,1.6827521148681641
27,135549,0.3994,1.6694244037628174
27,135533,0.3986,1.6754164806365968
27,135831,0.3985,1.6773550380706788
27,135341,0.3924,1.6906258102416991
27,135405,0.3915,1.707601061630249
27,136047,0.3905,1.6837538661956788
27,200937,0.383,1.7249430740356446
27,152809,0.3823,1.73884193649292
27,725165,0.3748,1.7360303455352784
27,528878,0.3742,1.7311201124191284
27,136143,0.3715,1.714660987854004
27,136143,0.3715,1.714660987854004
27,660467,0.3671,1.7493568725585937
27,136175,0.3613,1.7577137405395509
27,132602,0.3443,1.856985294342041
27,136058,0.3388,1.8576013475418092
27,138225,0.3293,1.883065032196045
27,135497,0.3277,1.922706792640686
27,135679,0.3241,1.970843318939209
27,430416,0.3176,2.132590427017212
27,136189,0.3084,2.2045569763183592
27,135613,0.3082,1.98748267288208
27,103373,0.3002,2.0019568599700928
27,758221,0.2993,2.004867451477051
27,889341,0.2961,2.709360855102539
27,135617,0.2917,1.9897390022277832
27,397517,0.2878,2.031265600204468
27,37363,0.2822,1.9387733657836914
27,153065,0.2793,2.0359484519958495
27,158253,0.2778,2.257816875076294
27,137005,0.2759,2.2531934413909913
27,137005,0.2759,2.2531934413909913
27,71005,0.2598,2.3926227546691896
27,133178,0.2483,2.046741558074951
27,137129,0.2425,2.4475145999908445
27,659961,0.2388,3.835764250946045
27,136191,0.2199,3.607125305557251
27,136493,0.2037,4.329690055847168
27,398093,0.1953,10.542349450683593
27,399085,0.1919,3.8181451538085938
27,397803,0.1867,4.310706894683838
27,161645,0.1678,5.112996340179444
27,152526,0.1618,4.800022919464111
27,159229,0.1586,13.242959135437012
27,136941,0.1456,5.185333532714844
27,397997,0.1119,13.938099969482423
28,135793,0.4257,1.610375971031189
28,135917,0.4254,1.6246882038116455
28,135917,0.4254,1.6246882038116455
28,135917,0.4254,1.6246882038116455
28,135921,0.4254,1.6246882038116455
28,135917,0.4254,1.6246882038116455
28,135917,0.4254,1.6246882038116455
28,135917,0.4254,1.6246882038116455
28,135917,0.4254,1.6246882038116455
28,135921,0.4254,1.6246882038116455
28,135917,0.4254,1.6246882038116455
28,135917,0.4254,1.6246882038116455
28,135917,0.4254,1.6246882038116455
28,135917,0.4254,1.6246882038116455
28,135917,0.4254,1.6246882038116455
28,135917,0.4254,1.6246882038116455
28,135673,0.4223,1.6203689128875733
28,135673,0.4223,1.6203689128875733
28,135673,0.4223,1.6203689128875733
28,135673,0.4223,1.6203689128875733
28,135632,0.4198,1.6473307905197143
28,135641,0.4197,1.6225652599334717
28,135641,0.4197,1.6225652599334717
28,135641,0.4197,1.6225652599334717
28,135619,0.4197,1.6225652599334717
28,135641,0.4197,1.6225652599334717
28,135635,0.4192,1.6298772842407228
28,135630,0.4192,1.6298772842407228
28,135630,0.4192,1.6298772842407228
28,135635,0.4192,1.6298772842407228
28,135597,0.4191,1.637117423248291
28,135597,0.4191,1.637117423248291
28,135437,0.4191,1.637117423248291
28,135597,0.4191,1.637117423248291
28,135597,0.4191,1.637117423248291
28,135597,0.4191,1.637117423248291
28,135597,0.4191,1.637117423248291
28,135597,0.4191,1.637117423248291
28,135597,0.4191,1.637117423248291
28,135597,0.4191,1.637117423248291
28,135597,0.4191,1.637117423248291
28,136045,0.4188,1.6287092971801758
28,137069,0.4188,1.6287092971801758
28,135511,0.4183,1.6358037048339844
28,135631,0.4183,1.6239958166122437
28,135629,0.4181,1.6401315692901612
28,135789,0.414,1.6446954620361327
28,135671,0.4125,1.6327091497421264
28,136141,0.4119,1.6366509956359863
28,136141,0.4119,1.6366509956359863
28,135357,0.4114,1.644928150177002
28,135625,0.4114,1.6615912921905518
28,136046,0.4095,1.6384675651550293
28,135853,0.4067,1.6414559829711914
28,136137,0.406,1.643598161315918
28,136137,0.406,1.643598161315918
28,135545,0.4017,1.6573416772842406
28,135545,0.4017,1.6573416772842406
28,135725,0.4015,1.654988162612915
28,135949,0.3993,1.6692927263259887
28,135533,0.3986,1.6754164806365968
28,136111,0.3941,1.6833745826721191
28,135571,0.3932,1.6862092140197753
28,135529,0.3909,1.6852078771591186
28,136047,0.3905,1.6837538661956788
28,135717,0.3855,1.7092131896972655
28,135369,0.3854,1.7416517709732056
28,135667,0.3803,1.7158844478607178
28,135667,0.3803,1.7158844478607178
28,135695,0.38,1.7168161094665528
28,135871,0.3774,1.7417571571350097
28,135544,0.3765,1.7225521186828614
28,135401,0.3733,1.7464272693634033
28,136143,0.3715,1.714660987854004
28,660293,0.3659,1.7218604194641114
28,136146,0.3653,1.7593272422790527
28,139113,0.3515,1.8170073404312135
28,136589,0.3485,1.8178976398468019
28,138193,0.3447,1.843780082511902
28,147821,0.3417,1.824318378829956
28,495857,0.3417,1.8537220775604248
28,146921,0.3344,1.8459727661132812
28,135213,0.3321,1.8642848110198975
28,757805,0.3212,1.8245012924194335
28,136189,0.3084,2.2045569763183592
28,139823,0.299,1.9720345069885254
28,234989,0.2927,1.9944139110565187
28,135489,0.2913,1.9911777236938477
28,136161,0.2772,1.9932429279327393
28,137005,0.2759,2.2531934413909913
28,137193,0.2651,2.1991330364227295
28,202109,0.2501,3.7489664936065674
28,136701,0.2431,3.0510679134368894
28,397776,0.223,2.4267827198028566
28,725229,0.2006,4.64847504196167
28,397803,0.1867,4.310706894683838
28,730027,0.1767,4.5187196449279785
28,136941,0.1456,5.185333532714844
28,153085,0.1,14.506285662841798
28,251389,0.1,14.506218728637695
29,135793,0.4257,1.610375971031189
29,135917,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135921,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135921,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135917,0.4254,1.6246882038116455
29,135409,0.4254,1.6246882038116455
29,135673,0.4223,1.6203689128875733
29,135673,0.4223,1.6203689128875733
29,135673,0.4223,1.6203689128875733
29,135673,0.4223,1.6203689128875733
29,135673,0.4223,1.6203689128875733
29,102905,0.4223,1.6203689128875733
29,135632,0.4198,1.6473307905197143
29,135641,0.4197,1.6225652599334717
29,135641,0.4197,1.6225652599334717
29,135641,0.4197,1.6225652599334717
29,135619,0.4197,1.6225652599334717
29,135641,0.4197,1.6225652599334717
29,201177,0.4197,1.6225652599334717
29,135635,0.4192,1.6298772842407228
29,135630,0.4192,1.6298772842407228
29,135630,0.4192,1.6298772842407228
29,135635,0.4192,1.6298772842407228
29,135597,0.4191,1.637117423248291
29,135597,0.4191,1.637117423248291
29,135597,0.4191,1.637117423248291
29,135883,0.4188,1.6419015295028687
29,135629,0.4181,1.6401315692901612
29,135661,0.4155,1.6351912660598755
29,135661,0.4155,1.6351912660598755
29,136041,0.4139,1.633414178276062
29,135638,0.4138,1.6576662696838378
29,135645,0.4134,1.6469177982330323
29,135625,0.4114,1.6615912921905518
29,135625,0.4114,1.6615912921905518
29,135625,0.4114,1.6615912921905518
29,135729,0.4098,1.6488415740966798
29,135615,0.4081,1.6509024517059325
29,135727,0.4071,1.654320371246338
29,136013,0.4068,1.6507580011367797
29,135853,0.4067,1.6414559829711914
29,135853,0.4067,1.6414559829711914
29,135851,0.404,1.659378779220581
29,135677,0.403,1.6556317680358887
29,135674,0.4022,1.6739853324890137
29,135725,0.4015,1.654988162612915
29,135657,0.4014,1.6805861179351806
29,136111,0.3941,1.6833745826721191
29,135565,0.393,1.7143898330688476
29,136020,0.3892,1.6993149223327637
29,135593,0.3877,1.7302647409439087
29,141741,0.3872,1.7517167455673217
29,135665,0.3859,1.7022538259506226
29,135717,0.3855,1.7092131896972655
29,135560,0.3772,1.7735847202301025
29,135544,0.3765,1.7225521186828614
29,135651,0.3731,1.757959432029724
29,135865,0.3659,1.7689477401733398
29,136649,0.3597,1.808823169708252
29,168441,0.3582,1.8086102334976197
29,137643,0.3565,1.8257481273651124
29,138181,0.3461,1.848524586868286
29,136185,0.3419,1.8860438571929932
29,132589,0.3418,1.8887279424667358
29,135221,0.3293,1.8798474365234374
29,144363,0.3115,1.9494175380706786
29,136189,0.3084,2.2045569763183592
29,660307,0.3052,2.0427978176116945
29,153993,0.2937,1.990241275024414
29,136001,0.2848,2.0173906730651856
29,403309,0.2832,2.2304429973602296
29,135517,0.2825,2.027224844169617
29,136695,0.2752,2.5818204299926757
29,153812,0.2697,2.3860394802093507
29,144045,0.2658,2.490852863693237
29,138989,0.2658,2.146385020828247
29,72659,0.2635,2.1801743751525877
29,135361,0.2521,2.0811426498413086
29,660438,0.2463,2.8772501060485838
29,136701,0.2431,3.0510679134368894
29,659489,0.235,2.1268433643341065
29,496592,0.2201,2.6641208618164063
29,1020415,0.2073,9.23796781463623
29,155501,0.1706,7.969085171508789
29,145407,0.1446,13.742445092773437
29,136599,0.1088,12.836626351928711
29,631599,0.1018,13.989570109558105
29,145913,0.1001,11.424251623535156
30,135793,0.4257,1.610375971031189
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135921,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135921,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135409,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135917,0.4254,1.6246882038116455
30,135673,0.4223,1.6203689128875733
30,135673,0.4223,1.6203689128875733
30,135673,0.4223,1.6203689128875733
30,135673,0.4223,1.6203689128875733
30,135673,0.4223,1.6203689128875733
30,102905,0.4223,1.6203689128875733
30,135673,0.4223,1.6203689128875733
30,135673,0.4223,1.6203689128875733
30,135632,0.4198,1.6473307905197143
30,135632,0.4198,1.6473307905197143
30,135641,0.4197,1.6225652599334717
30,135641,0.4197,1.6225652599334717
30,135641,0.4197,1.6225652599334717
30,135619,0.4197,1.6225652599334717
30,135641,0.4197,1.6225652599334717
30,135641,0.4197,1.6225652599334717
30,135635,0.4192,1.6298772842407228
30,135635,0.4192,1.6298772842407228
30,135629,0.4181,1.6401315692901612
30,135627,0.4175,1.653778365135193
30,135661,0.4155,1.6351912660598755
30,135661,0.4155,1.6351912660598755
30,135643,0.4144,1.6426181367874146
30,132553,0.4114,1.6615912921905518
30,135625,0.4114,1.6615912921905518
30,157129,0.4114,1.6615912921905518
30,136016,0.4077,1.6559027769088746
30,135979,0.4075,1.6649050559997558
30,135885,0.4068,1.6498573461532593
30,135723,0.4042,1.66584825630188
30,135657,0.4014,1.6805861179351806
30,136173,0.4008,1.665391124534607
30,136173,0.4008,1.665391124534607
30,135413,0.397,1.6813897583007813
30,135385,0.3954,1.6949919204711914
30,135933,0.3952,1.6892856075286866
30,135565,0.393,1.7143898330688476
30,135341,0.3924,1.6906258102416991
30,135341,0.3924,1.6906258102416991
30,135529,0.3909,1.6852078771591186
30,136069,0.3901,1.6957284280776979
30,135646,0.3801,1.7517512489318847
30,135619,0.3776,1.7234699167251586
30,135619,0.3776,1.7234699167251586
30,136171,0.3735,1.7299790739059449
30,135417,0.3718,1.7643759801864625
30,135321,0.3687,1.8024021995544433
30,136118,0.3664,1.7544182134628297
30,136649,0.3597,1.808823169708252
30,168441,0.3582,1.8086102334976197
30,135241,0.3537,1.8688284671783448
30,168941,0.3536,1.800058985710144
30,135491,0.3522,1.8052248821258545
30,138697,0.351,1.8406528955459596
30,132557,0.3495,1.860913399887085
30,135599,0.3465,1.8597502992630004
30,168105,0.3462,1.810125228881836
30,138181,0.3461,1.848524586868286
30,136685,0.3388,1.8280546966552735
30,136685,0.3388,1.8280546966552735
30,135213,0.3321,1.8642848110198975
30,397525,0.3163,1.9440579334259034
30,136157,0.3156,2.185303538131714
30,132845,0.3141,1.9216604747772217
30,149933,0.306,2.0518256507873534
30,154025,0.2915,1.9842845081329346
30,138223,0.2833,2.1572798936843873
30,403309,0.2832,2.2304429973602296
30,150509,0.2806,2.640279925537109
30,136033,0.2647,2.039470227432251
30,143865,0.264,2.8906676670074463
30,37309,0.1879,3.449309027099609
30,161485,0.1827,4.2604351974487304
30,136661,0.1568,9.992014378356934
30,144305,0.132,9.347315893554688
30,163577,0.1267,14.009429553222656
30,144857,0.1235,9.914929220581055
30,136877,0.106,14.330757818603516
30,223929,0.1002,14.50120520324707
31,135793,0.4257,1.610375971031189
31,135917,0.4254,1.6246882038116455
31,135917,0.4254,1.6246882038116455
31,135917,0.4254,1.6246882038116455
31,135921,0.4254,1.6246882038116455
