0.4531,0.3982110000000001
0.4531,0.403052
0.456,0.4184820000000001
0.463,0.4219379999999999
0.463,0.429546
0.4647,0.4302420000000001
0.4647,0.4345059999999999
0.4647,0.4313899999999999
0.4658,0.4354090000000001
0.4658,0.4382569999999998
0.4658,0.4433009999999999
0.4658,0.4399399999999999
0.4658,0.4339739999999997
0.4658,0.442456
0.4658,0.4423260000000001
0.4658,0.4434089999999999
0.4679,0.4425329999999997
0.4734,0.4452959999999998
0.4734,0.4469429999999997
0.4734,0.4438500000000001
0.4734,0.4452030000000001
0.4734,0.4477780000000001
0.4734,0.4489710000000001
0.4734,0.4483929999999998
0.4734,0.440958
0.4751,0.446513
0.4751,0.4477249999999999
0.4751,0.4472309999999999
0.4751,0.4465519999999998
0.4751,0.4469080000000002
0.4751,0.444169
0.4751,0.446478
0.4751,0.448695
0.4751,0.4484159999999999
0.4751,0.4493330000000001
0.4751,0.4526469999999999
0.4751,0.4517779999999999
0.4751,0.4510850000000001
0.4751,0.4514690000000001
0.4751,0.4540410000000001
0.4751,0.4524410000000001
0.4751,0.446017
0.4751,0.4504790000000001
0.4751,0.4490670000000002
0.4751,0.4521440000000002
0.4751,0.4530640000000002
0.4751,0.4554140000000004
0.4751,0.4570760000000004
0.4751,0.4535440000000003
0.4751,0.457629
0.4751,0.4581360000000004
0.4751,0.4582450000000003
0.4751,0.4516739999999999
0.4751,0.452089
0.4751,0.4496269999999998
0.4751,0.4533099999999999
0.4751,0.449718
0.4751,0.4493340000000001
0.4751,0.4448870000000001
0.4751,0.449669
0.4751,0.4537410000000001
0.4751,0.4537200000000001
0.4751,0.451833
0.4751,0.4508040000000001
0.4751,0.4515740000000001
0.4751,0.451713
0.4751,0.4501140000000005
0.4751,0.4519990000000002
