0.4009,0.1951230000000005
0.4181,0.2574660000000002
0.4181,0.2989250000000002
0.4181,0.3060890000000001
0.4181,0.3184899999999999
0.4181,0.322452
0.4181,0.321905
0.4181,0.3098620000000001
0.4181,0.318965
0.4181,0.312626
0.4183,0.3102530000000001
0.4183,0.3051370000000002
0.4183,0.2974940000000002
0.4183,0.3191350000000001
0.4188,0.3363579999999999
0.4188,0.3419230000000004
0.4188,0.3661970000000003
0.4191,0.3694480000000001
0.4191,0.3755540000000001
0.4254,0.3643400000000002
0.4254,0.3771200000000001
0.4254,0.3879889999999999
0.4254,0.3840170000000001
0.4254,0.3754249999999997
0.4254,0.3554919999999999
0.4254,0.3353370000000001
0.4254,0.3610889999999998
0.4257,0.3755880000000001
0.4257,0.3675179999999998
0.4257,0.3697629999999998
0.4257,0.3682779999999999
0.4257,0.3712989999999999
0.4272,0.3669369999999998
0.4272,0.3638329999999999
0.4272,0.356224
0.4272,0.3790989999999998
0.4272,0.376432
0.4272,0.3644699999999998
0.4272,0.383464
0.4272,0.3672150000000001
0.4272,0.359928
0.4272,0.3686309999999999
0.4272,0.3588819999999999
0.4272,0.3613309999999999
0.4272,0.369995
0.4272,0.3699499999999999
0.4272,0.3747599999999999
0.4272,0.360746
0.4272,0.3706250000000001
0.4272,0.3703190000000001
0.4272,0.3860870000000001
0.4272,0.3748330000000001
0.4272,0.3649610000000001
0.4272,0.366045
0.4272,0.3604400000000001
0.4272,0.3682230000000001
0.4272,0.3777030000000002
0.4272,0.3686220000000001
0.4272,0.3681380000000001
0.4272,0.3846940000000001
0.4272,0.3878359999999998
0.432,0.3933309999999999
0.432,0.3890079999999997
0.432,0.3863209999999998
0.432,0.3820459999999999
0.432,0.3743449999999997
0.432,0.3908069999999998
0.432,0.3756099999999998
0.432,0.3756759999999999
0.432,0.3751369999999999
0.432,0.3810460000000001
0.432,0.385229
0.432,0.3824339999999999
0.432,0.37353
0.432,0.3701079999999998
0.432,0.3844089999999999
0.432,0.3751109999999999
0.432,0.3909139999999999
0.432,0.4027739999999996
0.432,0.3955229999999998
0.432,0.3966879999999998
0.432,0.3917379999999998
0.432,0.3951679999999995
0.432,0.4022039999999996
0.432,0.4018979999999995
0.432,0.3884489999999997
0.432,0.3889759999999998
0.432,0.3955239999999998
0.432,0.3974709999999997
0.432,0.3903309999999998
0.432,0.3943999999999998
0.432,0.4003949999999998
0.432,0.3979639999999997
0.432,0.3838989999999998
0.432,0.3856039999999999
0.432,0.3961839999999997
0.432,0.3918659999999997
0.432,0.3820989999999996
0.432,0.3735559999999997
0.432,0.3744659999999996
