0,419589,0.5448,1.295958885383606
0,423899,0.6429,1.0186451210021972
0,411486,0.6177,1.0837533551216125
0,452446,0.6415,1.0151087253570557
0,419678,0.6432,1.0314156318664551
0,419679,0.6441,1.0295948766708374
0,410622,0.642,1.0297559099197389
0,410911,0.6169,1.105892367553711
0,56284,0.5949,1.1579414175033569
0,362546,0.4651,1.5083722835540772
0,418869,0.5079,1.3803687585830688
0,422966,0.5015,1.397899650001526
0,156726,0.462,1.4943223831176757
0,425016,0.4842,1.4276333866119384
0,403454,0.6367,1.0431040946006775
0,412734,0.4957,1.414737500190735
0,420926,0.4921,1.4295963724136354
0,410687,0.5004,1.4024991889953613
0,419393,0.4296,1.5495558288574218
0,411201,0.421,1.58296937084198
0,816961,0.4255,1.5687725925445557
0,419649,0.4108,1.5982936498641969
0,419650,0.4789,1.430070234298706
0,452417,0.4169,1.5799841171264648
0,403266,0.3858,1.6696663209915161
0,943938,0.4837,1.4269584022521973
0,933852,0.6413,1.04656645488739
0,425948,0.6546,0.9931556116104125
0,292429,0.583,1.171833392715454
0,423758,0.6272,1.0893053650856017
0,405342,0.6212,1.075321002483368
0,419669,0.6396,1.0447673692703248
0,714582,0.6339,1.0453765556335448
0,418394,0.6278,1.0609761743545532
0,395099,0.4762,1.4440882118225098
0,351836,0.6265,1.0742554918289184
0,423770,0.6366,1.0378499945640565
0,419422,0.6238,1.0857942657470703
0,419423,0.6286,1.0607398094177245
0,415327,0.6309,1.0572647422790526
0,419425,0.4111,1.5906703016281127
0,919134,0.5236,1.3456365236282348
0,635999,0.5148,1.368412223815918
0,402017,0.3813,1.6831545051574708
0,407646,0.535,1.3055552579879761
0,934750,0.6385,1.0301730122566224
0,395102,0.4902,1.4197680919647218
0,405343,0.6303,1.0613336688041688
0,265569,0.3606,1.7445375597000121
0,452453,0.546,1.2812189922332764
0,624240,0.4967,1.4138107900619508
0,395122,0.4488,1.5260732625961304
0,323188,0.6193,1.0923539375305176
0,583286,0.6277,1.0645604034423828
0,395126,0.4715,1.4518465578079223
0,394366,0.4596,1.4992688053131102
0,403326,0.6242,1.0658196807861329
0,411519,0.6301,1.0657955116271973
0,362367,0.4864,1.4397361864089966
0,423554,0.4758,1.4376064067840577
0,538243,0.4909,1.4240447845458983
0,413566,0.6424,1.0351151336669921
0,412542,0.6426,1.0265625213623046
0,395134,0.4999,1.4100532154083252
0,423772,0.6544,1.0025801876068114
0,415580,0.6409,1.0380012329101562
0,395228,0.5056,1.3746301071166993
0,406270,0.6222,1.104751796722412
0,395229,0.5139,1.368793147277832
0,423774,0.6483,1.0133769565582276
0,415582,0.633,1.0608541393280029
0,296596,0.4718,1.4741740409851074
0,395230,0.5169,1.35084352684021
0,417690,0.6446,1.025059903907776
0,285852,0.5449,1.2964383533477783
0,419740,0.6457,1.0270126971244813
0,657054,0.1,2.302624228668213
0,526236,0.5125,1.3563832906723023
0,264606,0.5183,1.3582810060501098
0,317346,0.4695,1.4607940979003906
0,416604,0.638,1.0432048208236695
0,423932,0.6478,1.0118372953414918
0,95405,0.5494,1.286018934726715
0,449882,0.6131,1.0969908378601074
0,358396,0.6604,0.9895470747947693
0,638642,0.6043,1.1356028429031373
0,415487,0.6392,1.0277298965454102
0,456380,0.6489,1.0194709548950196
0,320444,0.6402,1.0143361448287964
0,348094,0.6328,1.0375699920654298
0,423358,0.6295,1.057341022491455
0,325313,0.4054,1.635921837234497
0,419777,0.4234,1.5669113830566406
0,564575,0.5843,1.1793108425140382
0,265215,0.5566,1.2595035213470458
0,60372,0.5978,1.164266018486023
0,344789,0.6157,1.1002782251358032
0,425946,0.6425,1.0184417966842652
0,966106,0.627,1.0592152158737183
0,263900,0.489,1.4248914459228517
0,351964,0.6429,1.0228579025268554
0,613598,0.5792,1.2015507238388061
0,415455,0.6333,1.058257502937317
0,423646,0.6545,0.999081561756134
0,349409,0.4088,1.6023843223571776
0,425694,0.6552,0.9793077705383301
0,448739,0.4839,1.427031636428833
0,984798,0.5237,1.329542114830017
0,137950,0.5973,1.1575250043869019
0,423901,0.6559,1.0025950806617736
0,423902,0.642,1.0229048639297484
0,373217,0.3914,1.6361662883758545
0,656867,0.1,2.3026098194122313
0,411624,0.5923,1.167225728225708
0,545756,0.6303,1.0594234859466554
0,51183,0.5493,1.287673853302002
0,417790,0.6482,1.0087361026763917
0,477431,0.5634,1.2252834209442138
0,970746,0.6526,1.0139806282043458
0,645116,0.637,1.0318019492149353
0,419674,0.6449,1.0279622887611388
0,415742,0.6435,1.0268861433029175
0,284415,0.642,1.0370367810249328
